sequence	16S_rRNA_Count	metadata_NSTI	best_domain	closest_reference_genome
46eb52007974616496014f6f7e9d7223	1	0.086482	bac	GCF_023347275.1
0e53f8dda6d4df7bca2dc94a415d054a	1	0.014095	bac	GCF_900113455.1
587da50219d7a4a745fd67907016f6be	3	0.077115	bac	GCF_001553565.1
0b12418cafb5e30cc6716ea7af48e772	5	0.035853	bac	GCA_025148635.1
d430bd86c6bec21dcf71ff4ac87828e5	1	0.187349	bac	GCA_022870705.1
2238ff788659cca6b35adcfff513fbec	4	0.155038	bac	GCF_002777255.1
16f2d6563e9aa6dd1f35f1f314789b16	1	0.00015	bac	GCA_944364615.1
1a270fe54ba9c0459a9f24f39be16e8d	2	0.028654	bac	GCF_000012845.1
7f480901fe160a76be3bc98cd01857a4	1	0.110321	bac	GCF_016901815.1
39586e05147493230e4757e10e57182c	1	0.079608	bac	GCF_000420425.1
930f017dc20a2d9164a0d2658477f396	1	0.377368	bac	GCA_010206265.1
e201e954e4d3feebc69ea4bec9360110	1	0.010311	bac	GCA_934167465.1
fc04a423d14ab46eb6ca28b54b394485	1	0.139886	bac	GCA_004552485.1
d73f3a7a414a0faea221cbf183c3b5eb	1	0.004535	bac	GCA_004557645.1
09101d25ffaebf02d87528ffd18e403b	2	0.00015	bac	GCA_900155415.1
2fdb47432dbb6e664b9a5cfca6f1e321	1	0.014042	bac	GCA_010206265.1
ace8f948d39743bee519c694846d3245	1	0.03103	bac	GCF_900155365.1
e4137eeede76bae8f2b2b2186adef7c7	1	0.00015	bac	GCF_000327285.1
4455f60482208951fd8f9ff9fdc9fdd6	1	0.014323	bac	GCA_902362455.1
c3828e5998305ef9eedf336bdc6ac962	1	0.062379	bac	GCF_008121495.1
b6057bd64d744a98305bdb9f8c6a622c	1	0.627889	bac	GCA_900114405.1
6d3a2cd69809ceb878b3edb6ddf7d06c	1	0.150741	bac	GCF_014337195.1
cc9b450912bc479040c37b33ca9baaed	1	0.257975	bac	GCA_022846095.1
4b2f6bf0ad07ee96c1006b7b3882d2ae	1	0.044147	bac	GCF_000239295.1
9409e5311459e92a7a78261af5494f72	1	0.044038	bac	GCA_010206265.1
6d601bb56c67ec9cb8788714a46c74b4	2	0.014735	bac	GCA_025146135.1
6eb172912bad2f9bdc24d1338dafc7f8	1	0.261124	bac	GCF_000820765.1
939a04b18b9bdc2a270d195a0ddb23df	1	0.045558	bac	GCA_905199855.1
ec0d5d62a349e155dd7cea0f46cc1736	1	0.200053	bac	GCF_900176335.1
362ce2a6e1af6a2d89111369380651cc	1	0.014312	bac	GCA_000803105.1
c0002d05dc9d87eda78a123100d83930	1	0.179027	bac	GCF_003268275.1
92cbe0b524cee76d874a5e9e2a82d7e0	1	0.139902	bac	GCA_000403495.2
ab24cc1023180f90e0bf6b8ac8cbadea	1	0.01429	bac	GCF_900209925.1
262f6ba30425cc588b87938db5667748	1	0.00015	bac	GCF_000973085.1
c8042091ba8ab347dd6f1e38b765ebf6	1	0.00015	bac	GCA_003584705.1
0e4c2afa6d8384160a349f7d367a4977	1	0.133784	bac	GCF_000020145.1
95075139c11d628696125ef375dff1eb	1	0.060106	bac	GCA_022845955.1
98022785fe62d535c2af200bcb6bbcbb	1	0.115645	bac	GCA_910583925.1
119e002a86f85bab101f49cf42454192	1	0.10994	bac	GCA_916988195.3
3832fc3ed3a6e932dc950ec74378fddd	1	0.080395	bac	GCF_014287635.1
b26a747db172f391b408f92b3f27c077	1	0.163377	bac	GCA_900551245.1
f15d6028ae180c1357c0c580c3c20e30	1	0.160015	bac	GCA_900538765.1
86530234fe7d76711f4be0d8d8cefd1b	3	0.116997	bac	GCF_018228705.1
d5bc2cd7a221ee73ade92782e1543df3	1	0.221292	bac	GCF_005844425.1
061fd50862485d3224e833967ecc9c18	1	0.01433	bac	GCA_900539265.1
0588edb9a90133ce69db14d35e0ad4cb	3	0.450176	bac	GCA_000687975.1
05a3e5c6c4f782405887f528d28b60af	1	0.063389	bac	GCF_900155395.1
5827582f37e5af3b4b652f738fe84ed5	2	0.013957	bac	GCF_022496765.1
93f6158580493d0176ce5f88aca2ff2a	1	0.00015	bac	GCF_003471165.1
19abd63d6217be3fce9905aa957628ad	1	0.014714	bac	GCF_009695995.1
66ade9a5bd919554509045573048d5ac	1	0.00015	bac	GCF_000469345.1
926733ca13ff26efea0adacd864896aa	1	0.00015	bac	GCA_934504065.1
e8f440b416558667942ca52fb455dc2a	1	0.451693	bac	GCF_005844425.1
ea6c0147203b9673de9a86e22be226c3	3	0.392781	bac	GCA_900199405.1
90a4fe8ac7dccc4bd994aeeea0b6b3b7	5	0.030014	bac	GCF_003991565.1
e93482192321e37349399e7b91d177f1	3	0.073109	bac	GCA_017569285.1
5b6f3cadfab87c5d712b87a481396207	1	0.116167	bac	GCA_016899975.1
9b025808938a71dd4e4209abab8cb58b	1	0.041289	bac	GCF_001278845.1
05a07cd73fd88135a55ba4c563d82024	1	0.020883	bac	GCF_023347275.1
c3cde6d0a310a5b7c7ea65449d022e06	1	0.308496	bac	GCA_902784545.1
ee4f1814ff5987a588df63a6af7d5a0a	1	0.028805	bac	GCA_934155645.1
1fa100df50b291713d60296ce72a664f	1	0.110321	bac	GCF_016901815.1
1b73da5d402d5d4a8593ed12ff1540b1	1	0.18162	bac	GCF_014647315.1
3f06f49e09c76fff2ef447a547feba75	1	0.00015	bac	GCA_934148845.1
4d0a7963f95d9c90fe886bc67979b339	1	0.169584	bac	GCA_022846095.1
5ac3e75d5b3192eafe89f596d3ee5088	1	0.032659	bac	GCF_020537505.1
8d771a466d95b443178d72c10cacde78	5	0.014392	bac	GCA_025151215.1
748c223a02b8c98653838d8db6764e5d	1	0.038155	bac	GCF_013282095.1
2c0541ec41523369000bf9fa1cf8db7f	1	0.00015	bac	GCF_024294905.1
53072cad6e2046159b4c142954e10c93	1	0.00015	bac	GCF_018847895.1
aa4bfd8098d2a0bf88d1762e22a06472	1	0.12214	bac	GCF_001561955.1
a10ad58b6263f21800d2cd5eb3ac2d99	1	0.030461	bac	GCF_901212675.1
1b720e50e3f10f447e74f38f74100864	1	0.014974	bac	GCF_001406815.1
b41497be687922d3a1cc8c807e981053	3	0.136167	bac	GCF_016902445.1
0088b3bafd8da1dbe3fbd797e65a2c87	1	0.318953	bac	GCA_021029595.1
643944af378ec22dcc75e03c889a2c07	1	0.01458	bac	GCF_000173975.1
855a5e870738bdc14bc9131fcfb49dcc	1	0.225161	bac	GCF_014384765.1
aa0b104600e88c2056ac62188cb7d58b	9	0.00015	bac	GCF_013046825.1
415bb26770709a977faf547a2138419f	1	0.463579	bac	GCF_940677205.1
762eed4f8b44a6022fbd0d4ff1e2365e	1	0.00015	bac	GCA_902363045.1
1324347757b2118eedee8f05e3af70b0	1	0.225576	bac	GCA_023421955.1
e30fdd3a0ed878e0ac2592b0c8f5365b	3	0.03544	bac	GCF_001190745.1
f64475ee08aee98ef200e35e56e5f29d	2	0.00015	bac	GCF_000265365.1
b2c0b94dbc1af1fde75abd1995681a9c	1	0.067523	bac	GCF_003473545.1
1e19f552d568eebe0a873ac0e402375d	1	0.107547	bac	GCF_018343545.2
de6b7a9027e57621311eddeebcaff136	1	0.210142	bac	GCA_001312505.1
e5caf5c4e536a7e864517955edf9dd23	1	0.031767	bac	GCF_002260845.1
3162a634ac460d7198fad7025e868bd2	1	0.112878	bac	GCA_002439755.1
868506178ea60001d1fad488916d4ce3	1	0.00015	bac	GCF_001570785.1
0c29235afc764edcfe1efb3edd066ecf	1	0.277892	bac	GCA_900045905.1
f9b735f4848544f73742ba3495630045	5	0.021296	bac	GCF_001701045.1
c78a28c1a0320f960b708e7a2c47158b	1	0.014208	bac	GCF_009696265.1
026f06681791fd0292188cdbff6c7781	1	0.12827	bac	GCA_022845955.1
29450212975b201c4235f99c9f0a41d3	1	0.168932	bac	GCA_905199855.1
fce25b4398f55ed087a578951d352af7	1	0.309343	bac	GCA_902784545.1
f2a49eea900c5cd7ebd6eff7053753b6	1	0.00015	bac	GCA_001701165.1
5e27cc9200b6149d35900fa949c04e44	1	0.005023	bac	GCF_018784445.1
753a7d59592026376fd876b089880a7e	1	0.035846	bac	GCF_000159695.1
db839ea2a8ac3478cf404d3ffba17ec7	1	0.473838	bac	GCF_940677205.1
3549a94b4caa5c62856b612c3b75c12b	1	0.014415	bac	GCA_001312505.1
626b53cdbb6e63ae0e11355cd6111e1b	1	0.00015	bac	GCF_000174775.1
6595fd01f40e53e5e182d35927d8bdec	1	0.088886	bac	GCF_900199375.1
2188c747271e16e17cb5b28406635d12	1	0.363434	bac	GCF_014384805.1
7c2a5590d3418730b460a64c2e9ca680	1	0.246857	bac	GCF_004803915.1
685511429f39fc2a30d0e4d51aceb3a4	1	0.078058	bac	GCF_000297025.1
a80499eb3c9ba0d27a480a7ddcf4cb95	1	0.132871	bac	GCA_003460745.1
e3114132b3fde81babeb3aa2fc55cec3	1	0.014748	bac	GCF_014384985.1
b4eac75f8d01792c9bcebe4410833bb4	1	0.00015	bac	GCF_016901775.1
25fce6acc1e0ad23b05fb994ec9d316e	1	0.029606	bac	GCA_003481005.1
d90b57ac813a7b84bd1f70d82df556e4	1	0.016083	bac	GCA_900549855.1
bc3dd196ef4c391706f38a6fc7e0d07e	1	0.014449	bac	GCF_018917935.1
ead889b6ed634a58630f611aa84a9035	1	0.01606	bac	GCF_023347275.1
00f5ec8b27e18b72ad42c93bb023e4b2	1	0.021542	bac	GCF_003287495.1
24bece3f74da14e854eae41f01fdbd2a	1	0.093704	bac	GCF_900155615.1
fa77353252a2666dc92724f3471770e8	1	0.028352	bac	GCA_934119955.1
7cdca7446dbf71ce45962db2ae85b6a7	1	0.01516	bac	GCF_900199545.1
83eeba5be03c3bb744c659a0d13a81d8	1	0.117	bac	GCF_900291955.1
d5167a4bcf5cc3726587388327a575cf	3	0.014126	bac	GCF_016552165.1
e2c9256ff50f77e344a9d4f2dc55f239	1	0.159114	bac	GCA_002841545.1
8abdb15022a8fa229e5e3e047062e46c	3	0.119531	bac	GCA_017569285.1
6b847dcd97a9648f83c6da773f77791b	1	0.030113	bac	GCA_910575665.1
7ed8cb5c33fc1f0527a36e1ebf4418a5	1	0.005023	bac	GCF_018784445.1
5602e42077c8aa6b4188ad217c14cec1	1	0.166584	bac	GCA_000752215.1
36040b766f8473c3f8f2c9962d0e59ee	1	0.047353	bac	GCF_002265625.1
8b4ce6b8d58e73697bea661dcff4e8db	1	0.054694	bac	GCA_934183165.1
1e403b62fbc336700a16feef9d00d172	1	0.014845	bac	GCF_009883055.1
e9021b10c54b845dd70808562a28c123	1	0.014356	bac	GCF_000146185.1
984918b91b86bff3a3a25acf093bf756	1	0.029622	bac	GCF_000188175.1
01bd7dc6c2241d5a45de36e1306b52e6	4	0.00015	bac	GCF_000469505.1
6822eb8039de817fbe79be54e9bb92ec	1	0.218733	bac	GCF_943192945.1
b444253f692e8742a0af1196c0d53759	1	0.01434	bac	GCF_009696065.1
52d0a86b6b259baa000cd6eb7e6071b6	1	0.014911	bac	GCF_001406815.1
3b828931c480880ec2fbd75af0604a9f	2	0.029583	bac	GCF_004793765.1
7ab35f25fc50f7a4162d1a4bcd17cfbb	1	0.144833	bac	GCF_900148495.1
740d55e2a18d62d3e87dc498ee6967e8	1	0.00015	bac	GCF_000173975.1
c20df3018e71086d491063fbcfd255d0	1	0.014967	bac	GCF_013304735.1
cb479c4b6c5b99e35e443479f492e20e	1	0.136602	bac	GCA_900315985.1
80072fdfc9123c11f9ed4a002d95bf76	6	0.353235	bac	GCF_018141445.1
d86005a0f4f511be3dab3ea5fcac3565	1	0.00015	bac	GCF_013394085.1
6c57c51acf84bc7d3a228dcb8a757477	2	0.187265	bac	GCF_900199635.1
d1eaa8e4e4ed8150e6861e13527cdf5b	1	0.233673	bac	GCA_944376295.1
f427a225f49b34c24a5aa6b42cc14ec0	3	0.268864	bac	GCF_014384795.1
75b889a521a91ced626be4b7d258f302	1	0.081404	bac	GCF_024460475.1
9458140b7ce81273245f8dc395c580a3	1	0.014054	bac	GCA_000166735.2
3f51481972c371633dff8b46a01a9578	1	0.267267	bac	GCA_001604185.1
1886825ce63d2efd75678d42857fa023	1	0.020355	bac	GCA_025152575.1
8e3bffe5b0c478a39ad6d3e9a3c34b9e	5	0.014976	bac	GCF_900461125.1
78793fcafabb00deb3728a3cf817d80d	1	0.121733	bac	GCF_900291975.1
becc1d34e6d4e469f881ca86ac46dcd6	1	0.132219	bac	GCF_014384905.1
015741341f0e52c8b9ef2d0aa0df6fc9	1	0.059794	bac	GCF_013304385.1
c76c9d2624fd9d32f3a921feb9afb722	1	0.119952	bac	GCA_916988195.3
da1b8ca0d3c8500f42326bcf1549260c	1	0.043649	bac	GCF_003287495.1
df6eadd4b7424ca6d71f52d2fa54a4df	1	0.00015	bac	GCA_905199855.1
e469c5962aa749f196b63c34e2ca5125	1	0.13882	bac	GCF_900176335.1
50b941b1c5898f4fb2308794edf25085	1	0.163685	bac	GCA_022870705.1
29aae2079d02f7e7d4fc86140e7ac5bd	1	0.026625	bac	GCA_910575665.1
c9b3175f36de063532114c733bfe5dec	5	0.029196	bac	GCF_001689125.2
9ec1a766e064566d3eb34f9a9ab32f24	1	0.00015	bac	GCA_000467935.1
5b92cc8a3c48d4f83f637ca77c97b0ae	14	0.018389	bac	GCF_900106845.1
d1079ac000f3f41fcde2991a998fb8ee	7	0.00015	bac	GCF_002370355.1
422e87e3fb1e87e238f7c87463efece4	1	0.335993	bac	GCF_014384805.1
88fb43dca957cc6e0f25fc7d78b8a00c	1	0.620772	bac	GCA_022706785.1
246cc24c0996a9cbdc941ad6d254c689	1	0.014384	bac	GCF_004123145.1
29231b373ac079f8a6f3e78451e418aa	1	0.163109	bac	GCA_022870705.1
c416a4d8ffba5902583d2f46f38ba1f6	1	0.12489	bac	GCF_003977605.1
89e436c9c5154a979ef3bc01c2f59ddb	1	0.014306	bac	GCF_003946045.1
43a385880f6af41d208d7b291005d970	1	0.00015	bac	GCF_000425565.1
cf8d96abbd778797623da18f47001720	1	0.014799	bac	GCF_003471165.1
2b6d1467eee3b78221b313678def5f84	1	0.031056	bac	GCF_002265625.1
84331ca7fe60eefb877e4649e0799fc9	1	0.121891	bac	GCA_900767815.1
cf1c308e133ed456f784ed8b2d91a629	1	0.1102	bac	GCA_015069485.1
d78a68a797975a48eebdd3661bf086f0	2	0.00015	bac	GCF_000154465.1
088046af8a29d7bb25f19ccb883d4e36	1	0.159114	bac	GCA_002841545.1
de70902433e9fc8f2668fbd0f3ef54fb	1	0.015482	bac	GCA_014385085.1
ebcef4a67803ff4c5404b5a0796f75a8	1	0.075085	bac	GCF_001717505.1
a1c65c379732e711f29f26bc69b57a65	1	0.00015	bac	GCA_902362725.1
91a43629a3135849e6039189cd98e882	1	0.014639	bac	GCA_001414325.1
7833c3277d21e01df246e4dd319f0627	1	0.014358	bac	GCF_900291955.1
f4d1aab2a9d86282c3068605e7b1a951	1	0.059784	bac	GCF_000239295.1
028cdee841f6600f2d34f270d1311a29	1	0.135661	bac	GCF_003435375.1
aeafd939bc80c7ea730be85c5a6beffd	1	0.17522	bac	GCA_015067305.1
dba2e0b5d89a2059c8b158ea5b377e06	1	0.423979	bac	GCA_022009755.1
8f6117814d0309ac26a638a0c2cf898c	1	0.014229	bac	GCF_000614145.1
9469a83a432256267a4605c9be74ec04	1	0.109571	bac	GCF_009695875.1
009ef60ef57a59fd0e8e43743cc465a2	1	0.134802	bac	GCA_910576205.1
17909be57863d396c22df9e33d9dc812	1	0.014312	bac	GCF_014287815.1
7787aca9219a5a6f929a3363e377a647	1	0.030621	bac	GCF_003478335.1
fb5aa65841924c9078589af8bb209948	1	0.447778	bac	GCF_940677205.1
42dd34e13e9de23220e7c958dd8c0f55	1	0.11001	bac	GCF_019734885.1
5a4b3db4d757811976266d33b089d1c8	1	0.014727	bac	GCF_003122485.1
bc08d3034d12d5b2f1e69a8e9bcb8ea2	1	0.490495	bac	GCA_902362455.1
74f231ceba390c4ea8b07342b1fae9cd	1	0.209462	bac	GCA_020687485.1
23c1f4252354beef3a21f125919a6fb9	1	0.014358	bac	GCF_900291955.1
4390f1ddc3d7a7ea545adc868d7247b2	1	0.080989	bac	GCA_000403315.2
a4a3aa0d616fea46f24c46113af587fb	1	0.111269	bac	GCA_014385085.1
cb9bb1b42728f40ac6d43400aca4cf91	6	0.04826	bac	GCF_010669225.1
2dc43de61a21d1966f3484d860c54f7d	1	0.22342	bac	GCA_910575445.1
b97f107a930106a183a7997765743ce1	1	0.00015	bac	GCF_018784445.1
12d50884c168d385eb7837405e71437c	1	0.145242	bac	GCA_021202555.1
c627b5974f204e7cc380b923e8bf2429	1	0.168272	bac	GCA_002841545.1
a6da6dca0420437f6fac641b0a56718e	3	0.00015	bac	GCF_900637905.1
98d28ee1ef8b0548acbbf7922f1cb1da	1	0.014478	bac	GCA_025147485.1
32213ddbf2107dee44b63d5819c2d241	9	0.014491	bac	GCF_003606265.1
3233db8d2344847ca3ae16fa6625127a	1	0.061506	bac	GCF_018918025.1
b343a23eee4a649cf784b995a075a585	1	0.077293	bac	GCF_009911695.1
0c5017e648fdb3ac5acb5dcfad8e359f	1	0.136602	bac	GCA_900315985.1
d0edbd100860cf99f8548bc73f748709	1	0.074355	bac	GCF_001571775.1
b511196e58a9fcfff3cd17fad90081b0	1	0.135134	bac	GCA_002841545.1
406b56792c099f2a528c43f282e9cea8	1	0.061203	bac	GCA_934155645.1
58885048f0edd2e6a2eda4854f099d4c	1	0.114908	bac	GCF_009883055.1
8e2ef34493b06b1d10f089868e17769c	2	0.241133	bac	GCF_900199635.1
1aad010fb84776bc5ae9eb22b8d7bb14	1	0.504945	bac	GCA_900114405.1
3974ae9c85c66babf3fb4a539fd3e064	1	0.350036	bac	GCA_001552935.1
82fd0ed4d1ae0479180181e66b9fcc04	1	0.00015	bac	GCF_943192995.1
2599ea20b0d23b7a885e7444390b27d6	1	0.00015	bac	GCF_002160495.1
9fbadc23a68005fa0b5dfabed31cabf1	1	0.155009	bac	GCA_000285855.2
ce506d95c83d21c3d2367fdedf922666	1	0.00015	bac	GCF_003478995.1
44fd9d21a7815f16d0733b5bce0afed8	1	0.216199	bac	GCF_001643775.1
23382c97e81287f71dd5f9637693e674	1	0.108147	bac	GCA_905188025.1
0fc456149e8c9cb64b79bf6913ec7a76	1	0.253502	bac	GCA_023459495.1
24bb4d7df92f032108c28c2fb9eaa851	1	0.021544	bac	GCF_003287495.1
a45f945828f32ae160e5886673bd2114	1	0.124993	bac	GCF_001262605.1
e0b313bc822318743e5a146578a5089b	1	0.00015	bac	GCF_002848005.1
15a96be23b97530a35c4446687e9fc1f	1	0.133985	bac	GCF_900106785.1
2811d1eafc22f7a7beff5f5623f32b3b	1	0.00015	bac	GCA_014385085.1
9884d8870619cfa24c895eebc9bc4941	1	0.00015	bac	GCF_000174815.1
9dfe15be451f3637d5b6e8380baa1164	1	0.00015	bac	GCF_001275135.1
e5cbbe4e6dba1d2be1a7ff997159550f	5	0.108188	bac	GCF_020736365.1
ad78480333b37e343d9c88c5a9f0bcd3	1	0.012759	bac	GCF_014287815.1
bae11af7716c84e044d675768fb3d845	1	0.132587	bac	GCF_014337195.1
0573821237391d7b70c3c6c435a05163	1	0.013802	bac	GCA_025150425.1
cd23236a3a6120e407df27bb17c4d5d1	1	0.01437	bac	GCA_003460745.1
6c025eb54c8171354f1ca4115e02d741	1	0.00015	bac	GCF_005405445.1
a59e0885848463bbc8816869ef20893f	1	0.109782	bac	GCF_003477995.1
87eae14774703be3ee470e8c43b4b43c	1	0.00015	bac	GCF_016586355.1
32d666c40753aa5eb3647954fb44dc9e	1	0.168841	bac	GCF_018784445.1
c5a79e5cb12e14c33b55949c15499062	1	0.115415	bac	GCF_000014725.1
7dea2d021bad4eed335d382807ce8d74	1	0.59386	bac	GCA_902362455.1
ccb4439d76d6f947d1a65968192a7222	1	0.00015	bac	GCF_014287635.1
c1eed49aaf5941eabaf9820785ace3cd	1	0.169335	bac	GCA_900759985.1
610e5139c04d5ee6facf96bb69567dfb	1	0.121195	bac	GCA_015067305.1
b865ea61b353df5b492c5ca2d0a82a45	1	0.11199	bac	GCF_000010505.1
7c775a67c1ca6d37ea5d0d78f63e072c	1	0.200053	bac	GCF_900176335.1
45c2b9eb69da741edc436f42cbf73e19	1	0.148878	bac	GCF_014982785.1
72f851474f1dee429340ced3e346468e	1	0.00015	bac	GCF_002160765.1
bfb821a1193a411ba423d1a4312b4317	1	0.015014	bac	GCA_900112995.1
140765157f1f3233292d571d7c3738a9	1	0.076476	bac	GCF_016908715.1
9bee30d07e2b982b4d5ed8149c6c4d0f	1	0.13727	bac	GCF_003860125.1
9b1b657c4d1e46835dda64cb0604a812	1	0.85428	bac	GCA_013141385.1
ae72e2dc76fb17bc593a176d1dff6866	1	0.356404	bac	GCA_944376295.1
133c5fd5c0d599c9ac37edf535dafef2	1	0.124886	bac	GCF_000157915.1
c0d21fe5324092809a09103f996bfe11	1	0.204212	bac	GCA_900104565.1
4969cc57eb2752ffda3b415454aed5d8	1	0.095785	bac	GCF_005844425.1
4e9bf5b41bc106d79d964b852cb75b98	1	0.255624	bac	GCF_015140235.1
ac29649c2a87964a4b4afe023052e3a3	1	0.290958	bac	GCA_900115795.1
f621a227b5e0a08acc68eddedb595b17	1	0.138192	bac	GCA_002841545.1
daa042970b0b21981baee8000836cd56	1	0.042593	bac	GCF_900116045.1
f3d4376936fb99742324902c5fc78d67	1	0.132866	bac	GCF_002222595.2
293a920fd1fbcc8ca302470289e94871	1	0.28231	bac	GCF_000820765.1
b3f6fad2e9b12af8ef801dd6fc9426c7	1	0.00015	bac	GCF_003478335.1
1fb19fb511a3650c1e256e4b0d2f2c0a	1	0.261504	bac	GCA_022706785.1
b4ab2abf29ae40cde84c9b25338ad2ac	2	0.00015	bac	GCF_001293125.1
123be69eaa4f59da008d5e091d166d10	1	0.288663	bac	GCA_010206265.1
20f90abb5eb929309a0f735e98f5e476	1	0.112938	bac	GCF_003471165.1
6d7a777ccbedfc3bdaf2c5291b2f4551	1	0.127277	bac	GCA_020444545.1
1275db7b4fa67865fd6ce80f9f1b432f	1	0.571038	bac	GCA_900114405.1
1301b962818cb157c46b93043d05516f	1	0.121891	bac	GCA_900767815.1
61d38c981cbf4e69db9e21821c993702	1	0.014763	bac	GCA_025150245.1
405e1998fe095e835851ac982b1623c3	3	0.310147	bac	GCF_000178115.2
8b47af727c84c9bf13284f4249ff1df8	1	0.155679	bac	GCA_012523895.1
c7b3f70ab9b82aaefa3b53818dcef28d	1	0.122448	bac	GCA_000154345.1
6aa248fa04186e4db18b05913d6e6c93	1	0.00015	bac	GCF_009696275.1
41dabc058340ea57e3441c131fe08298	1	0.014105	bac	GCF_014306095.1
233c45fc3800f5ddab77e81789f5bf1c	1	0.221915	bac	GCA_014385025.1
bb5732980ee043b905776f23afac2ae2	1	0.182869	bac	GCF_014384805.1
f0c996055492bec4b11cae78b879b81f	3	0.116997	bac	GCF_018228705.1
0f0c50a65c185efce2cd286393915630	1	0.276253	bac	GCA_022009755.1
70eda54e2f3635604430d52baaa92fbc	1	0.014505	bac	GCF_020564355.1
fb4cdf6c2655ecd12ce86a4a52e38020	1	0.652276	bac	GCA_023400235.1
c9311d50f95f0bb7770d526587bc882f	1	0.108742	bac	GCA_003478355.1
6459d5cfe163cd3d3cba9327729a61a2	1	0.232098	bac	GCA_022846035.1
0862c70c268eaec4695bec4caeee3993	1	0.13002	bac	GCA_910574965.1
e6b7668491c2b455555b8d6e65403fc4	1	0.142681	bac	GCA_934085635.1
a4ed7a9911a3905504c7ed56b059d7db	1	0.571993	bac	GCF_900167225.1
de6f55b1a27b6dfda1f8d4a1923c819a	1	0.029862	bac	GCF_003471165.1
e3b603f9a55413dbd9772003d08d88c5	1	0.10053	bac	GCF_003471165.1
969210f9bc2a5aa7866e2c4626e73546	1	0.014172	bac	GCF_000382445.1
ffc01378720e23b2c1d36fe8ac329dca	1	0.00015	bac	GCF_014333425.1
f8abc6b55bcb19f921252846ca6b8d7c	1	0.025947	bac	GCF_009935845.1
936a72531dae10548058a4183836795d	6	0.014539	bac	GCA_025151535.1
b38b3ccfd245c71875f9fe6d5ca759dc	1	0.00015	bac	GCF_002952055.1
bc12b39f202f536f15d786fe6ae76b3c	1	0.059652	bac	GCF_000239295.1
9b7fd71685803da813f9ac8ecfa92750	1	0.029891	bac	GCF_000425565.1
7540edb2f1263a0bbc3a0abf8e7a9bc7	1	0.081865	bac	GCF_000156655.1
875badae06f254da163009f8fc7cc71a	1	0.0147	bac	GCF_014384985.1
a3452f469d58fcd9351f15e3e3e35e3c	1	0.014946	bac	GCF_012932375.1
407460fd2ad0462ee482966a1f2c294a	1	0.127893	bac	GCA_944322675.1
767291f98745fef4fe9eb46d06c72e0a	1	0.014713	bac	GCF_009695995.1
a99ac655b5378ac4fe1bd3879961c29e	1	0.029785	bac	GCA_003481005.1
91ff8dcdbeebe621548f86bc43926168	1	0.46461	bac	GCA_900114405.1
5bd396a6f967b119dcd97ffe0fc83ed1	14	0.018457	bac	GCF_900106845.1
0c475de0936590514a3497f350f2da29	1	0.139434	bac	GCA_014385025.1
de3cea7ff9ef208fa47bfa7d5d76c6f9	3	0.338172	bac	GCA_900199405.1
76b909dd7334f38e40d625c9cc3d30c5	1	0.167085	bac	GCA_020555605.1
81f7c29e273a7cdd33cf509f4f123e08	1	0.014289	bac	GCF_000807675.2
3c771643c59739e9f43748dc941c6120	1	0.080511	bac	GCF_900604945.1
3e8dd00737412fb996be872c19641c64	1	0.076885	bac	GCF_001311375.1
0d2d6b9a5f8f8cdabe301c8cbf2d03a6	1	0.78576	bac	GCF_000758925.1
29c2a2f5210cd32c496ea686138d671c	1	0.024674	bac	GCA_022774645.1
b46d3906128c520908983447da0cdec4	1	0.116328	bac	GCA_014763715.1
15167c32cf22aa9f78cf414e5585b7da	5	0.022875	bac	GCF_020736365.1
ab0ee24e16605fff32a1bac802947e82	1	0.459867	bac	GCA_900114405.1
514864a8d8d3a19f97ae2a55edf77bc6	1	0.014195	bac	GCA_020555865.1
6c97aff3d2d26cbe44919230662944cf	1	0.4046	bac	GCA_944376795.1
e2464193a81a1309d309d66457ef7f6b	1	0.762842	bac	GCA_001552775.1
0f01f173c2d2b852678e1e9b18965afe	2	0.037614	bac	GCF_022496765.1
02fd0074a9e558034e3fe9364f791f57	1	0.038219	bac	GCF_018917935.1
a667748a721d68b806c7fd23b4c2c5a1	1	0.020883	bac	GCF_023347275.1
27c711465dcff27c855fb306c2df3e5c	1	0.144833	bac	GCF_900148495.1
7a1115d1db6c6b92d0b6a41d33252f6e	1	0.196457	bac	GCA_002841545.1
f464d7a8f7246612e2a49129ae1e582f	3	0.671557	bac	GCA_017569285.1
d6bb5b2117b95c5d23e6f202589ac743	1	0.014724	bac	GCF_003435375.1
472dd099a46d66ff50d72e8363ce67e4	1	0.080252	bac	GCF_014281125.1
58f25f4c982c656330b0f0043c39be95	1	0.014644	bac	GCA_000285855.2
c0ecd5e6240b6ee37db976a1072a5531	1	0.17522	bac	GCA_015067305.1
8418244dc4d804b4d2e2f7231add4948	3	0.517777	bac	GCA_018118585.1
dac1cb1994d7c55fc1df3eadbc3736e5	1	0.014121	bac	GCF_900148495.1
a112997732a58205fcb7419473cbe810	1	0.00015	bac	GCF_019052365.1
d9971d76af94f5176527960942f8a729	1	0.195868	bac	GCF_900167375.1
73cb40e4b719f1bd369be8ae326f996d	3	0.490384	bac	GCA_900199405.1
f5776f336f89db21bce9814f47e6ce30	1	0.048504	bac	GCA_910583925.1
b4dca490b8dc70df376e0abde8823b8e	1	0.056094	bac	GCA_902791625.1
7694789831c5122047db963d026b7a03	2	0.00015	bac	GCF_900184265.1
